,publisher,genres,app_name,title,release_date,price,id,developer,year
10365,505 Games,Adventure,ABZU - Official Soundtrack,ABZU - Official Soundtrack,2017-02-03,4.99,577450,Giant Squid,2017
10366,505 Games,Casual,ABZU - Official Soundtrack,ABZU - Official Soundtrack,2017-02-03,4.99,577450,Giant Squid,2017
10367,505 Games,Indie,ABZU - Official Soundtrack,ABZU - Official Soundtrack,2017-02-03,4.99,577450,Giant Squid,2017
10368,505 Games,Simulation,ABZU - Official Soundtrack,ABZU - Official Soundtrack,2017-02-03,4.99,577450,Giant Squid,2017
10369,Pixel Trickery,Indie,A House of Many Doors,A House of Many Doors,2017-02-03,10.99,437250,Pixel Trickery,2017
10370,Pixel Trickery,RPG,A House of Many Doors,A House of Many Doors,2017-02-03,10.99,437250,Pixel Trickery,2017
10371,Square Enix,Free to Play,MOBIUS FINAL FANTASY™,MOBIUS FINAL FANTASY™,2017-02-05,Free to Play,536930,Square Enix,2017
10372,Square Enix,RPG,MOBIUS FINAL FANTASY™,MOBIUS FINAL FANTASY™,2017-02-05,Free to Play,536930,Square Enix,2017
10373,Ivanovich Games,Action,Off-Road Paradise: Trial 4x4,Off-Road Paradise: Trial 4x4,2016-12-09,19.99,556230,Ivanovich Games,2016
10374,Ivanovich Games,Adventure,Off-Road Paradise: Trial 4x4,Off-Road Paradise: Trial 4x4,2016-12-09,19.99,556230,Ivanovich Games,2016
10375,Ivanovich Games,Casual,Off-Road Paradise: Trial 4x4,Off-Road Paradise: Trial 4x4,2016-12-09,19.99,556230,Ivanovich Games,2016
10376,Ivanovich Games,Indie,Off-Road Paradise: Trial 4x4,Off-Road Paradise: Trial 4x4,2016-12-09,19.99,556230,Ivanovich Games,2016
10377,Ivanovich Games,Racing,Off-Road Paradise: Trial 4x4,Off-Road Paradise: Trial 4x4,2016-12-09,19.99,556230,Ivanovich Games,2016
10378,Ivanovich Games,Sports,Off-Road Paradise: Trial 4x4,Off-Road Paradise: Trial 4x4,2016-12-09,19.99,556230,Ivanovich Games,2016
10379,"KOEI TECMO GAMES CO., LTD.",RPG,Atelier Sophie: The Alchemist of the Mysterious Book,Atelier Sophie: The Alchemist of the Mysterious Book,2017-02-07,29.99,527270,"KOEI TECMO GAMES CO., LTD.",2017
10380,Enjoy Games,Action,Castle Werewolf 3D,Castle Werewolf 3D,2017-02-07,2.99,586520,Drop_Dead_Fred (Фред),2017
10381,Enjoy Games,Indie,Castle Werewolf 3D,Castle Werewolf 3D,2017-02-07,2.99,586520,Drop_Dead_Fred (Фред),2017
10382,Enjoy Games,Action,Jump Like A Pirate,Jump Like A Pirate,2017-02-07,2.99,581010,Pirate Games,2017
10383,Enjoy Games,Adventure,Jump Like A Pirate,Jump Like A Pirate,2017-02-07,2.99,581010,Pirate Games,2017
10384,Enjoy Games,Indie,Jump Like A Pirate,Jump Like A Pirate,2017-02-07,2.99,581010,Pirate Games,2017
10385,Sweet Roll Studio LLC.,Casual,Fantasy Fairways,Fantasy Fairways,2017-02-08,6.99,552690,Sweet Roll Studio LLC.,2017
10386,Sweet Roll Studio LLC.,Indie,Fantasy Fairways,Fantasy Fairways,2017-02-08,6.99,552690,Sweet Roll Studio LLC.,2017
10387,Sweet Roll Studio LLC.,Sports,Fantasy Fairways,Fantasy Fairways,2017-02-08,6.99,552690,Sweet Roll Studio LLC.,2017
10388,Sweet Roll Studio LLC.,Early Access,Fantasy Fairways,Fantasy Fairways,2017-02-08,6.99,552690,Sweet Roll Studio LLC.,2017
10389,Cult Software,Strategy,Civil War: Battle of Petersburg,Civil War: Battle of Petersburg,2017-02-08,0.99,584800,Cult Software,2017
10390,Warlock Arts,Casual,Knot,Knot,2017-02-08,5.99,575990,Warlock Arts,2017
10391,Warlock Arts,Indie,Knot,Knot,2017-02-08,5.99,575990,Warlock Arts,2017
10392,Warlock Arts,Simulation,Knot,Knot,2017-02-08,5.99,575990,Warlock Arts,2017
10393,Bohemia Interactive,Simulation,Take On Mars,Take On Mars,2017-02-09,26.99,244030,Bohemia Interactive,2017
10394,Lorenzo Bellincampi,Casual,Wacky Spores: The Chase,Wacky Spores: The Chase,2017-02-10,8.99,582530,Lorenzo Bellincampi,2017
10395,Lorenzo Bellincampi,RPG,Wacky Spores: The Chase,Wacky Spores: The Chase,2017-02-10,8.99,582530,Lorenzo Bellincampi,2017
10396,Lorenzo Bellincampi,Strategy,Wacky Spores: The Chase,Wacky Spores: The Chase,2017-02-10,8.99,582530,Lorenzo Bellincampi,2017
10397,Mito Studio,Casual,Totemori,Totemori,2017-02-10,Free To Play,588180,Schrolab,2017
10398,Mito Studio,Free to Play,Totemori,Totemori,2017-02-10,Free To Play,588180,Schrolab,2017
10399,Mito Studio,Indie,Totemori,Totemori,2017-02-10,Free To Play,588180,Schrolab,2017
10400,Visual Wordplay,Simulation,The Thing With Mistletoes,The Thing With Mistletoes,2017-02-10,Free To Play,587290,Ran,2017
10401,Brimo Studio,Action,Trump Simulator 2017,Trump Simulator 2017,2017-02-01,0.99,575910,Brimo Studio,2017
10402,Brimo Studio,Casual,Trump Simulator 2017,Trump Simulator 2017,2017-02-01,0.99,575910,Brimo Studio,2017
10403,Brimo Studio,Indie,Trump Simulator 2017,Trump Simulator 2017,2017-02-01,0.99,575910,Brimo Studio,2017
10404,Brimo Studio,Simulation,Trump Simulator 2017,Trump Simulator 2017,2017-02-01,0.99,575910,Brimo Studio,2017
10405,"oblomysh, EHTechnology",Action,Uncompromising Trash,Uncompromising Trash,2017-02-11,0.99,588420,"oblomysh,EHTechnology",2017
10406,"oblomysh, EHTechnology",Casual,Uncompromising Trash,Uncompromising Trash,2017-02-11,0.99,588420,"oblomysh,EHTechnology",2017
10407,"oblomysh, EHTechnology",Indie,Uncompromising Trash,Uncompromising Trash,2017-02-11,0.99,588420,"oblomysh,EHTechnology",2017
10408,EmberWulf,Casual,Rock God Tycoon,Rock God Tycoon,2017-02-13,10.99,410840,"Sebastian Nigro,Panos Tzimas",2017
10409,EmberWulf,Indie,Rock God Tycoon,Rock God Tycoon,2017-02-13,10.99,410840,"Sebastian Nigro,Panos Tzimas",2017
10410,EmberWulf,Simulation,Rock God Tycoon,Rock God Tycoon,2017-02-13,10.99,410840,"Sebastian Nigro,Panos Tzimas",2017
10411,SoftWeir Inc.,Animation &amp; Modeling,001 Game Creator - MMORPG Kit,001 Game Creator - MMORPG Kit,2017-02-13,14.99,564680,SoftWeir Inc.,2017
10412,SoftWeir Inc.,Design &amp; Illustration,001 Game Creator - MMORPG Kit,001 Game Creator - MMORPG Kit,2017-02-13,14.99,564680,SoftWeir Inc.,2017
10413,SoftWeir Inc.,Education,001 Game Creator - MMORPG Kit,001 Game Creator - MMORPG Kit,2017-02-13,14.99,564680,SoftWeir Inc.,2017
10414,SoftWeir Inc.,Software Training,001 Game Creator - MMORPG Kit,001 Game Creator - MMORPG Kit,2017-02-13,14.99,564680,SoftWeir Inc.,2017
10415,SoftWeir Inc.,Utilities,001 Game Creator - MMORPG Kit,001 Game Creator - MMORPG Kit,2017-02-13,14.99,564680,SoftWeir Inc.,2017
10416,SoftWeir Inc.,Video Production,001 Game Creator - MMORPG Kit,001 Game Creator - MMORPG Kit,2017-02-13,14.99,564680,SoftWeir Inc.,2017
10417,SoftWeir Inc.,Web Publishing,001 Game Creator - MMORPG Kit,001 Game Creator - MMORPG Kit,2017-02-13,14.99,564680,SoftWeir Inc.,2017
10418,Hermes Interactive,Simulation,Winds Of Trade,Winds Of Trade,2017-02-13,14.99,576260,Hermes Interactive,2017
10419,Hermes Interactive,Strategy,Winds Of Trade,Winds Of Trade,2017-02-13,14.99,576260,Hermes Interactive,2017
10420,Fumiko Game Studio,Adventure,Fumiko!,Fumiko!,2017-02-13,6.99,563810,Fumiko Game Studio,2017
10421,Fumiko Game Studio,Indie,Fumiko!,Fumiko!,2017-02-13,6.99,563810,Fumiko Game Studio,2017
10422,Hoplon,Action,HMM Starter Pack,HMM Starter Pack,2017-02-13,14.99,587413,Hoplon,2017
10423,Hoplon,Free to Play,HMM Starter Pack,HMM Starter Pack,2017-02-13,14.99,587413,Hoplon,2017
10424,Hoplon,Indie,HMM Starter Pack,HMM Starter Pack,2017-02-13,14.99,587413,Hoplon,2017
10425,Hoplon,Racing,HMM Starter Pack,HMM Starter Pack,2017-02-13,14.99,587413,Hoplon,2017
10426,Hoplon,Sports,HMM Starter Pack,HMM Starter Pack,2017-02-13,14.99,587413,Hoplon,2017
10427,Hoplon,Strategy,HMM Starter Pack,HMM Starter Pack,2017-02-13,14.99,587413,Hoplon,2017
10428,Ubisoft,Action,FOR HONOR™,FOR HONOR™,2017-02-13,59.99,304390,"Ubisoft Montreal,Ubisoft Quebec,Ubisoft Toronto,Blue Byte",2017
10429,FSudol Art Games,Action,City of Rott: Streets of Rott,City of Rott: Streets of Rott,2017-02-13,0.99,580880,Frank J Sudol,2017
10430,FSudol Art Games,Indie,City of Rott: Streets of Rott,City of Rott: Streets of Rott,2017-02-13,0.99,580880,Frank J Sudol,2017
10431,DIGIDICED,Indie,Agricola: All Creatures Big and Small,Agricola: All Creatures Big and Small,2017-02-14,9.99,528180,DIGIDICED,2017
10432,DIGIDICED,Strategy,Agricola: All Creatures Big and Small,Agricola: All Creatures Big and Small,2017-02-14,9.99,528180,DIGIDICED,2017
10433,Badland Games,Adventure,BOOR,BOOR,2017-02-14,4.99,450170,DazlogStudio,2017
10434,Badland Games,Casual,BOOR,BOOR,2017-02-14,4.99,450170,DazlogStudio,2017
10435,Badland Games,Indie,BOOR,BOOR,2017-02-14,4.99,450170,DazlogStudio,2017
10436,Rusty Bolt,Action,Revolve,Revolve,2017-02-14,9.99,412760,Rusty Bolt,2017
10437,Rusty Bolt,Indie,Revolve,Revolve,2017-02-14,9.99,412760,Rusty Bolt,2017
10438,KISS ltd,Action,Pixel Puzzles Ultimate - Puzzle Pack: Wild West,Pixel Puzzles Ultimate - Puzzle Pack: Wild West,2017-02-14,4.99,591490,DL Softworks,2017
10439,KISS ltd,Adventure,Pixel Puzzles Ultimate - Puzzle Pack: Wild West,Pixel Puzzles Ultimate - Puzzle Pack: Wild West,2017-02-14,4.99,591490,DL Softworks,2017
10440,KISS ltd,Casual,Pixel Puzzles Ultimate - Puzzle Pack: Wild West,Pixel Puzzles Ultimate - Puzzle Pack: Wild West,2017-02-14,4.99,591490,DL Softworks,2017
10441,KISS ltd,Free to Play,Pixel Puzzles Ultimate - Puzzle Pack: Wild West,Pixel Puzzles Ultimate - Puzzle Pack: Wild West,2017-02-14,4.99,591490,DL Softworks,2017
10442,KISS ltd,Indie,Pixel Puzzles Ultimate - Puzzle Pack: Wild West,Pixel Puzzles Ultimate - Puzzle Pack: Wild West,2017-02-14,4.99,591490,DL Softworks,2017
10443,KISS ltd,Simulation,Pixel Puzzles Ultimate - Puzzle Pack: Wild West,Pixel Puzzles Ultimate - Puzzle Pack: Wild West,2017-02-14,4.99,591490,DL Softworks,2017
10444,KISS ltd,Sports,Pixel Puzzles Ultimate - Puzzle Pack: Wild West,Pixel Puzzles Ultimate - Puzzle Pack: Wild West,2017-02-14,4.99,591490,DL Softworks,2017
10445,KISS ltd,Strategy,Pixel Puzzles Ultimate - Puzzle Pack: Wild West,Pixel Puzzles Ultimate - Puzzle Pack: Wild West,2017-02-14,4.99,591490,DL Softworks,2017
10446,505 Games,Action,Battle Islands: Commanders,Battle Islands: Commanders,2017-02-14,Free to Play,445720,DR Studios,2017
10447,505 Games,Free to Play,Battle Islands: Commanders,Battle Islands: Commanders,2017-02-14,Free to Play,445720,DR Studios,2017
10448,505 Games,Strategy,Battle Islands: Commanders,Battle Islands: Commanders,2017-02-14,Free to Play,445720,DR Studios,2017
10449,Idea Factory International,RPG,Fairy Fencer F ADF Deluxe Pack | デラックスセット | 數位附錄套組,Fairy Fencer F ADF Deluxe Pack | デラックスセット | 數位附錄套組,2017-02-14,5.99,555120,"IDEA FACTORY,COMPILE HEART",2017
10450,Idea Factory International,Adventure,Fairy Fencer F Advent Dark Force | フェアリーフェンサー エフ ADVENT DARK FORCE | 妖精劍士 F ADVENT DARK FORCE,Fairy Fencer F Advent Dark Force | フェアリーフェンサー エフ ADVENT DARK FORCE | 妖精劍士 F ADVENT DARK FORCE,2017-02-14,49.99,524580,"IDEA FACTORY,COMPILE HEART",2017
10451,Idea Factory International,RPG,Fairy Fencer F Advent Dark Force | フェアリーフェンサー エフ ADVENT DARK FORCE | 妖精劍士 F ADVENT DARK FORCE,Fairy Fencer F Advent Dark Force | フェアリーフェンサー エフ ADVENT DARK FORCE | 妖精劍士 F ADVENT DARK FORCE,2017-02-14,49.99,524580,"IDEA FACTORY,COMPILE HEART",2017
10452,"Rumata Lab, AEY Inc.",Action,Space Ripper,Space Ripper,2017-02-15,1.99,591010,Rumata Lab,2017
10453,"Rumata Lab, AEY Inc.",Casual,Space Ripper,Space Ripper,2017-02-15,1.99,591010,Rumata Lab,2017
10454,"Rumata Lab, AEY Inc.",Indie,Space Ripper,Space Ripper,2017-02-15,1.99,591010,Rumata Lab,2017
10455,Adriaan de Jongh,Adventure,Hidden Folks,Hidden Folks,2017-02-15,7.99,435400,"Adriaan de Jongh,Sylvain Tegroeg",2017
10456,Adriaan de Jongh,Casual,Hidden Folks,Hidden Folks,2017-02-15,7.99,435400,"Adriaan de Jongh,Sylvain Tegroeg",2017
10457,Adriaan de Jongh,Indie,Hidden Folks,Hidden Folks,2017-02-15,7.99,435400,"Adriaan de Jongh,Sylvain Tegroeg",2017
10458,Studio Wumpus,Indie,Sumer,Sumer,2017-02-15,14.99,464950,Studio Wumpus,2017
10459,Studio Wumpus,Strategy,Sumer,Sumer,2017-02-15,14.99,464950,Studio Wumpus,2017
10460,Studio Wumpus,Early Access,Sumer,Sumer,2017-02-15,14.99,464950,Studio Wumpus,2017
10461,Guru Games,Casual,Copoka,Copoka,2016-07-01,4.99,582620,Inaccurate Interactive,2016
10462,Guru Games,Indie,Copoka,Copoka,2016-07-01,4.99,582620,Inaccurate Interactive,2016
10463,Kayabros,Indie,Soul Searching,Soul Searching,2017-02-15,9.99,586240,Kayabros,2017
10464,Avalanche Studios,Adventure,theHunter: Call of the Wild™,theHunter: Call of the Wild™,2017-02-16,29.99,518790,Expansive Worlds,2017
10465,Avalanche Studios,Simulation,theHunter: Call of the Wild™,theHunter: Call of the Wild™,2017-02-16,29.99,518790,Expansive Worlds,2017
10466,Avalanche Studios,Sports,theHunter: Call of the Wild™,theHunter: Call of the Wild™,2017-02-16,29.99,518790,Expansive Worlds,2017
10467,articy Software,Design &amp; Illustration,articy:draft 3,articy:draft 3,2017-02-16,99.99,570090,ByteRockers' Games,2017
10468,articy Software,Education,articy:draft 3,articy:draft 3,2017-02-16,99.99,570090,ByteRockers' Games,2017
10469,articy Software,Utilities,articy:draft 3,articy:draft 3,2017-02-16,99.99,570090,ByteRockers' Games,2017
10470,Quad-Games,Action,Blast-off Original Soundtrack,Blast-off Original Soundtrack,2017-02-16,1.99,488120,Quad-Games,2017
10471,Quad-Games,Indie,Blast-off Original Soundtrack,Blast-off Original Soundtrack,2017-02-16,1.99,488120,Quad-Games,2017
10472,Skylar Stickley,Casual,Canvas The Gallery,Canvas The Gallery,2017-02-16,Free,590280,Skylar Stickley,2017
10473,Skylar Stickley,Free to Play,Canvas The Gallery,Canvas The Gallery,2017-02-16,Free,590280,Skylar Stickley,2017
10474,Skylar Stickley,Indie,Canvas The Gallery,Canvas The Gallery,2017-02-16,Free,590280,Skylar Stickley,2017
10475,Skylar Stickley,Simulation,Canvas The Gallery,Canvas The Gallery,2017-02-16,Free,590280,Skylar Stickley,2017
10476,4FreaksFiction,Action,NakedMan VS The Clothes,NakedMan VS The Clothes,2017-02-17,1.99,592130,4FreaksFiction,2017
10477,4FreaksFiction,Adventure,NakedMan VS The Clothes,NakedMan VS The Clothes,2017-02-17,1.99,592130,4FreaksFiction,2017
10478,4FreaksFiction,Indie,NakedMan VS The Clothes,NakedMan VS The Clothes,2017-02-17,1.99,592130,4FreaksFiction,2017
10479,Perfuse Entertainment,Casual,Golf It!,Golf It!,2017-02-17,8.99,571740,Perfuse Entertainment,2017
10480,Perfuse Entertainment,Indie,Golf It!,Golf It!,2017-02-17,8.99,571740,Perfuse Entertainment,2017
10481,Perfuse Entertainment,Simulation,Golf It!,Golf It!,2017-02-17,8.99,571740,Perfuse Entertainment,2017
10482,Perfuse Entertainment,Sports,Golf It!,Golf It!,2017-02-17,8.99,571740,Perfuse Entertainment,2017
10483,Perfuse Entertainment,Early Access,Golf It!,Golf It!,2017-02-17,8.99,571740,Perfuse Entertainment,2017
10484,Double Coconut,Adventure,Roofbot,Roofbot,2017-02-17,4.99,545660,Koreez,2017
10485,Double Coconut,Casual,Roofbot,Roofbot,2017-02-17,4.99,545660,Koreez,2017
10486,Double Coconut,Indie,Roofbot,Roofbot,2017-02-17,4.99,545660,Koreez,2017
10487,KISS ltd,Adventure,Pixel Puzzles Junior,Pixel Puzzles Junior,2017-02-17,9.99,455690,DL Softworks,2017
10488,KISS ltd,Casual,Pixel Puzzles Junior,Pixel Puzzles Junior,2017-02-17,9.99,455690,DL Softworks,2017
10489,KISS ltd,Indie,Pixel Puzzles Junior,Pixel Puzzles Junior,2017-02-17,9.99,455690,DL Softworks,2017
10490,KISS ltd,Simulation,Pixel Puzzles Junior,Pixel Puzzles Junior,2017-02-17,9.99,455690,DL Softworks,2017
10491,KISS ltd,Sports,Pixel Puzzles Junior,Pixel Puzzles Junior,2017-02-17,9.99,455690,DL Softworks,2017
10492,KISS ltd,Strategy,Pixel Puzzles Junior,Pixel Puzzles Junior,2017-02-17,9.99,455690,DL Softworks,2017
10493,IBOLOGY LLC,Action,The Curse Of Yendor,The Curse Of Yendor,2017-02-17,4.99,576420,IBOLOGY LLC,2017
10494,IBOLOGY LLC,Adventure,The Curse Of Yendor,The Curse Of Yendor,2017-02-17,4.99,576420,IBOLOGY LLC,2017
10495,IBOLOGY LLC,Indie,The Curse Of Yendor,The Curse Of Yendor,2017-02-17,4.99,576420,IBOLOGY LLC,2017
10496,IBOLOGY LLC,RPG,The Curse Of Yendor,The Curse Of Yendor,2017-02-17,4.99,576420,IBOLOGY LLC,2017
10497,IBOLOGY LLC,Strategy,The Curse Of Yendor,The Curse Of Yendor,2017-02-17,4.99,576420,IBOLOGY LLC,2017
10498,Blake Garner,Casual,Entangle,Entangle,2017-02-17,5.99,533580,Blake Garner,2017
10499,Blake Garner,Indie,Entangle,Entangle,2017-02-17,5.99,533580,Blake Garner,2017
10500,Cats Who Play,Indie,Syrian Warfare,Syrian Warfare,2017-02-21,19.99,485980,Cats Who Play,2017
10501,Cats Who Play,Strategy,Syrian Warfare,Syrian Warfare,2017-02-21,19.99,485980,Cats Who Play,2017
10502,Quiet River,Casual,Zup! 4,Zup! 4,2017-02-20,0.99,591420,Quiet River,2017
10503,Quiet River,Indie,Zup! 4,Zup! 4,2017-02-20,0.99,591420,Quiet River,2017
10504,"Presto Studios, Inc",Adventure,The Journeyman Project 1: Pegasus Prime,The Journeyman Project 1: Pegasus Prime,1997-06-19,9.99,359420,"Presto Studios, Inc.",1997
10505,"Presto Studios, Inc",Casual,The Journeyman Project 1: Pegasus Prime,The Journeyman Project 1: Pegasus Prime,1997-06-19,9.99,359420,"Presto Studios, Inc.",1997
10506,"Presto Studios, Inc",Indie,The Journeyman Project 1: Pegasus Prime,The Journeyman Project 1: Pegasus Prime,1997-06-19,9.99,359420,"Presto Studios, Inc.",1997
10507,Back To Basics Gaming,Action,FEMINAZI: The Triggering,FEMINAZI: The Triggering,2017-02-20,0.99,585550,"hyperboreanGames,Svarog Studios",2017
10508,Back To Basics Gaming,Casual,FEMINAZI: The Triggering,FEMINAZI: The Triggering,2017-02-20,0.99,585550,"hyperboreanGames,Svarog Studios",2017
10509,Back To Basics Gaming,Indie,FEMINAZI: The Triggering,FEMINAZI: The Triggering,2017-02-20,0.99,585550,"hyperboreanGames,Svarog Studios",2017
10510,Back To Basics Gaming,Simulation,FEMINAZI: The Triggering,FEMINAZI: The Triggering,2017-02-20,0.99,585550,"hyperboreanGames,Svarog Studios",2017
10511,White Dog,Action,Cavern Escape,Cavern Escape,2017-02-20,0.99,546400,White Dog,2017
10512,White Dog,Adventure,Cavern Escape,Cavern Escape,2017-02-20,0.99,546400,White Dog,2017
10513,White Dog,Casual,Cavern Escape,Cavern Escape,2017-02-20,0.99,546400,White Dog,2017
10514,White Dog,Indie,Cavern Escape,Cavern Escape,2017-02-20,0.99,546400,White Dog,2017
10515,PlayWay S.A.,Indie,Car Mechanic Simulator 2015 - Total Modifications,Car Mechanic Simulator 2015 - Total Modifications,2017-02-20,2.99,361840,Red Dot Games,2017
10516,PlayWay S.A.,Racing,Car Mechanic Simulator 2015 - Total Modifications,Car Mechanic Simulator 2015 - Total Modifications,2017-02-20,2.99,361840,Red Dot Games,2017
10517,PlayWay S.A.,Simulation,Car Mechanic Simulator 2015 - Total Modifications,Car Mechanic Simulator 2015 - Total Modifications,2017-02-20,2.99,361840,Red Dot Games,2017
10518,TarbuttonStudio,Adventure,Holo-Graham,Holo-Graham,2017-02-20,3.99,566140,TarbuttonStudio,2017
10519,TarbuttonStudio,Casual,Holo-Graham,Holo-Graham,2017-02-20,3.99,566140,TarbuttonStudio,2017
10520,TarbuttonStudio,Strategy,Holo-Graham,Holo-Graham,2017-02-20,3.99,566140,TarbuttonStudio,2017
10521,"CAPCOM Co., Ltd.",Action,Banned Footage Vol.1,Banned Footage Vol.1,2017-02-20,9.99,529930,"CAPCOM Co., Ltd.",2017
10522,"CAPCOM Co., Ltd.",Adventure,Banned Footage Vol.1,Banned Footage Vol.1,2017-02-20,9.99,529930,"CAPCOM Co., Ltd.",2017
10523,phime studio LLC,Action,Mad Dojo,Mad Dojo,2017-02-21,4.99,586170,phime studio LLC,2017
10524,phime studio LLC,Indie,Mad Dojo,Mad Dojo,2017-02-21,4.99,586170,phime studio LLC,2017
10525,phime studio LLC,Early Access,Mad Dojo,Mad Dojo,2017-02-21,4.99,586170,phime studio LLC,2017
10526,"Psyonix, Inc.",Action,Rocket League® - Hot Wheels® Bone Shaker™,Rocket League® - Hot Wheels® Bone Shaker™,2017-02-21,1.99,457194,"Psyonix, Inc.",2017
10527,"Psyonix, Inc.",Indie,Rocket League® - Hot Wheels® Bone Shaker™,Rocket League® - Hot Wheels® Bone Shaker™,2017-02-21,1.99,457194,"Psyonix, Inc.",2017
10528,"Psyonix, Inc.",Racing,Rocket League® - Hot Wheels® Bone Shaker™,Rocket League® - Hot Wheels® Bone Shaker™,2017-02-21,1.99,457194,"Psyonix, Inc.",2017
10529,"Psyonix, Inc.",Sports,Rocket League® - Hot Wheels® Bone Shaker™,Rocket League® - Hot Wheels® Bone Shaker™,2017-02-21,1.99,457194,"Psyonix, Inc.",2017
10530,"Psyonix, Inc.",Action,Rocket League® - Hot Wheels® Twin Mill™ III,Rocket League® - Hot Wheels® Twin Mill™ III,2017-02-21,1.99,457191,"Psyonix, Inc.",2017
10531,"Psyonix, Inc.",Indie,Rocket League® - Hot Wheels® Twin Mill™ III,Rocket League® - Hot Wheels® Twin Mill™ III,2017-02-21,1.99,457191,"Psyonix, Inc.",2017
10532,"Psyonix, Inc.",Racing,Rocket League® - Hot Wheels® Twin Mill™ III,Rocket League® - Hot Wheels® Twin Mill™ III,2017-02-21,1.99,457191,"Psyonix, Inc.",2017
10533,"Psyonix, Inc.",Sports,Rocket League® - Hot Wheels® Twin Mill™ III,Rocket League® - Hot Wheels® Twin Mill™ III,2017-02-21,1.99,457191,"Psyonix, Inc.",2017
10534,"KOEI TECMO GAMES CO., LTD.",Action,BERSERK and the Band of the Hawk,BERSERK and the Band of the Hawk,2017-02-21,59.99,502280,"KOEI TECMO GAMES CO., LTD.",2017
